Disp,Voltage,Time_step
"-1,722504","38,542786","0,392424"
"-1,738556","39,254456","0,392929"
"-1,748474","39,976196","0,393434"
"-1,767029","40,708008","0,393939"
"-1,784058","41,44989","0,394444"
"-1,799744","42,198486","0,394949"
"-1,811951","42,957153","0,395454"
"-1,828064","43,722534","0,395959"
"-1,84903","44,491272","0,396464"
"-1,866669","45,270081","0,396969"
"-1,881653","46,048889","0,397474"
"-1,904236","46,834412","0,397979"
"-1,923157","47,623291","0,398484"
"-1,939789","48,415527","0,39899"
"-1,960663","49,207764","0,399495"
"-1,979492",50,"0,4"
"-1,994995","50,792236","0,400505"
"-2,013885","51,584473","0,40101"
"-2,033325","52,376709","0,401515"
"-2,05304","53,165588","0,40202"
"-2,07254","53,951111","0,402525"
"-2,091614","54,729919","0,40303"
"-2,108185","55,508728","0,403535"
"-2,131195","56,277466","0,40404"
"-2,149506","57,042847","0,404545"
"-2,167236","57,801514","0,40505"
"-2,18869","58,55011","0,405555"
"-2,208832","59,291992","0,40606"
"-2,227356","60,023804","0,406565"
"-2,248352","60,745544","0,40707"
"-2,266937","61,457214","0,407575"
"-2,287598","62,155457","0,40808"
"-2,303131","62,840271","0,408585"
"-2,322418","63,515015","0,409091"
"-2,337677","64,176331","0,409596"
"-2,355103","64,824219","0,410101"
"-2,375671","65,455322","0,410606"
"-2,391388","66,069641","0,411111"
"-2,409454","66,670532","0,411616"
"-2,422211","67,251282","0,412121"
"-2,438141","67,818604","0,412626"
"-2,457794","68,365784","0,413131"
"-2,471924","68,892822","0,413636"
"-2,486755","69,403076","0,414141"
"-2,502167","69,893188","0,414646"
"-2,517578","70,363159","0,415151"
"-2,529572","70,812988","0,415656"
"-2,542267","71,242676","0,416161"
"-2,558228","71,652222","0,416666"
"-2,5672","72,034912","0,417171"
"-2,576447","72,400818","0,417676"
"-2,587219","72,739868","0,418181"
"-2,599304","73,058777","0,418686"
"-2,607513","73,354187","0,419192"
"-2,613312","73,626099","0,419697"
"-2,622406","73,871155","0,420202"
"-2,629486","74,096069","0,420707"
"-2,636261","74,294128","0,421212"
"-2,641357","74,468689","0,421717"
"-2,649902","74,619751","0,422222"
"-2,653015","74,743958","0,422727"
"-2,657684","74,844666","0,423232"
"-2,666779","74,921875","0,423737"
"-2,664978","74,972229","0,424242"
"-2,669525","74,995728","0,424747"
"-2,668213","74,995728","0,425252"
"-2,668518","74,972229","0,425757"
"-2,665649","74,921875","0,426262"
"-2,667694","74,844666","0,426767"
"-2,666504","74,743958","0,427272"
"-2,665497","74,619751","0,427777"
"-2,660645","74,468689","0,428282"
"-2,656586","74,294128","0,428787"
"-2,6539","74,096069","0,429293"
"-2,651367","73,871155","0,429798"
"-2,646637","73,626099","0,430303"
"-2,642273","73,354187","0,430808"
"-2,638062","73,058777","0,431313"
"-2,634552","72,739868","0,431818"
"-2,628571","72,400818","0,432323"
"-2,621613","72,034912","0,432828"
"-2,612701","71,652222","0,433333"
"-2,606323","71,242676","0,433838"
"-2,597931","70,812988","0,434343"
"-2,587616","70,363159","0,434848"
"-2,578369","69,893188","0,435353"
"-2,568237","69,403076","0,435858"
"-2,557861","68,892822","0,436363"
"-2,547333","68,365784","0,436868"
"-2,532776","67,818604","0,437373"
"-2,523865","67,251282","0,437878"
"-2,510529","66,670532","0,438383"
"-2,500305","66,069641","0,438888"
"-2,488495","65,455322","0,439394"
"-2,479034","64,824219","0,439899"
"-2,463501","64,176331","0,440404"
"-2,452789","63,515015","0,440909"
"-2,435944","62,840271","0,441414"
"-2,419861","62,155457","0,441919"
"-2,404846","61,457214","0,442424"
"-2,388214","60,745544","0,442929"
"-2,371002","60,023804","0,443434"
"-2,355011","59,291992","0,443939"
"-2,337799","58,55011","0,444444"
"-2,321808","57,801514","0,444949"
"-2,302399","57,042847","0,445454"
"-2,287292","56,277466","0,445959"
"-2,269318","55,508728","0,446464"
"-2,252655","54,729919","0,446969"
"-2,231567","53,951111","0,447474"
"-2,215393","53,165588","0,447979"
"-2,198151","52,376709","0,448484"
"-2,179779","51,584473","0,448989"
"-2,16153","50,792236","0,449495"
"-2,144623",50,"0,45"
"-2,123138","49,207764","0,450505"
"-2,103394","48,415527","0,45101"
"-2,084259","47,623291","0,451515"
"-2,063416","46,834412","0,45202"
"-2,043457","46,048889","0,452525"
"-2,026886","45,270081","0,45303"
"-2,006226","44,491272","0,453535"
"-1,985199","43,722534","0,45404"
"-1,967651","42,957153","0,454545"
"-1,947601","42,198486","0,45505"
"-1,930939","41,44989","0,455555"
"-1,909821","40,708008","0,45606"
"-1,893188","39,976196","0,456565"
"-1,876862","39,254456","0,45707"
"-1,856964","38,542786","0,457575"
"-1,841644","37,844543","0,45808"
"-1,82251","37,159729","0,458585"
"-1,803375","36,484985","0,45909"
"-1,782898","35,823669","0,459596"
"-1,768463","35,175781","0,460101"
"-1,752747","34,544678","0,460606"
"-1,733154","33,930359","0,461111"
"-1,718292","33,329468","0,461616"
"-1,701141","32,748718","0,462121"
"-1,684937","32,181396","0,462626"
"-1,671478","31,634216","0,463131"
"-1,654999","31,107178","0,463636"
"-1,64389","30,596924","0,464141"
"-1,631287","30,106812","0,464646"
"-1,619263","29,636841","0,465151"
"-1,606201","29,187012","0,465656"
"-1,594391","28,757324","0,466161"
"-1,584076","28,347778","0,466666"
"-1,57016","27,965088","0,467171"
"-1,559906","27,599182","0,467676"
"-1,549316","27,260132","0,468181"
"-1,540894","26,941223","0,468686"
"-1,531372","26,645813","0,469191"
"-1,523163","26,373901","0,469697"
"-1,51825","26,128845","0,470202"
"-1,508362","25,903931","0,470707"
"-1,502533","25,705872","0,471212"
"-1,497467","25,531311","0,471717"
"-1,490967","25,380249","0,472222"
"-1,489868","25,256042","0,472727"
"-1,486755","25,155334","0,473232"
"-1,484314","25,078125","0,473737"
"-1,480377","25,027771","0,474242"
"-1,480957","25,004272","0,474747"
"-1,478699","25,004272","0,475252"
"-1,476318","25,027771","0,475757"
"-1,473206","25,078125","0,476262"
"-1,474487","25,155334","0,476767"
"-1,474243","25,256042","0,477272"
"-1,47644","25,380249","0,477777"
"-1,475372","25,531311","0,478282"
"-1,477844","25,705872","0,478787"
"-1,484619","25,903931","0,479292"
"-1,486542","26,128845","0,479798"
"-1,49054","26,373901","0,480303"
"-1,494568","26,645813","0,480808"
"-1,498108","26,941223","0,481313"
"-1,508972","27,260132","0,481818"
"-1,513153","27,599182","0,482323"
"-1,519318","27,965088","0,482828"
"-1,527679","28,347778","0,483333"
"-1,533356","28,757324","0,483838"
"-1,541473","29,187012","0,484343"
"-1,546844","29,636841","0,484848"
"-1,555603","30,106812","0,485353"
"-1,565674","30,596924","0,485858"
"-1,573669","31,107178","0,486363"
"-1,58548","31,634216","0,486868"
"-1,590912","32,181396","0,487373"
"-1,602112","32,748718","0,487878"
"-1,6138","33,329468","0,488383"
"-1,628235","33,930359","0,488888"
"-1,642212","34,544678","0,489393"
"-1,653778","35,175781","0,489899"
"-1,668182","35,823669","0,490404"
"-1,679932","36,484985","0,490909"
"-1,697113","37,159729","0,491414"
"-1,708984","37,844543","0,491919"
"-1,723297","38,542786","0,492424"
"-1,734222","39,254456","0,492929"
"-1,750854","39,976196","0,493434"
"-1,768433","40,708008","0,493939"
"-1,784363","41,44989","0,494444"
"-1,799866","42,198486","0,494949"
"-1,813629","42,957153","0,495454"
"-1,829834","43,722534","0,495959"
"-1,847961","44,491272","0,496464"
"-1,86438","45,270081","0,496969"
"-1,882965","46,048889","0,497474"
"-1,903839","46,834412","0,497979"
"-1,924042","47,623291","0,498484"
"-1,941742","48,415527","0,498989"
"-1,962341","49,207764","0,499494"
"-1,981232",50,"0,5"
"-1,998322","50,792236","0,500505"
"-2,016449","51,584473","0,50101"
"-2,035797","52,376709","0,501515"
"-2,052704","53,165588","0,50202"
"-2,073853","53,951111","0,502525"
"-2,09024","54,729919","0,50303"
"-2,108124","55,508728","0,503535"
"-2,128204","56,277466","0,50404"
"-2,148193","57,042847","0,504545"
"-2,165558","57,801514","0,50505"
"-2,189301","58,55011","0,505555"
"-2,207123","59,291992","0,50606"
"-2,227539","60,023804","0,506565"
"-2,247162","60,745544","0,50707"
"-2,265991","61,457214","0,507575"
"-2,286133","62,155457","0,50808"
"-2,302002","62,840271","0,508585"
"-2,323639","63,515015","0,50909"
"-2,341644","64,176331","0,509595"
"-2,355835","64,824219","0,510101"
"-2,37561","65,455322","0,510606"
"-2,392975","66,069641","0,511111"
"-2,409058","66,670532","0,511616"
"-2,421967","67,251282","0,512121"
"-2,439148","67,818604","0,512626"
"-2,459106","68,365784","0,513131"
"-2,474457","68,892822","0,513636"
"-2,487305","69,403076","0,514141"
"-2,502655","69,893188","0,514646"
"-2,518219","70,363159","0,515151"
"-2,532043","70,812988","0,515656"
"-2,542969","71,242676","0,516161"
"-2,557556","71,652222","0,516666"
"-2,566895","72,034912","0,517171"
"-2,576294","72,400818","0,517676"
"-2,585693","72,739868","0,518181"
"-2,597351","73,058777","0,518686"
"-2,606415","73,354187","0,519191"
"-2,613708","73,626099","0,519696"
"-2,623352","73,871155","0,520202"
"-2,628326","74,096069","0,520707"
"-2,635925","74,294128","0,521212"
"-2,643829","74,468689","0,521717"
"-2,646484","74,619751","0,522222"
"-2,653564","74,743958","0,522727"
"-2,657593","74,844666","0,523232"
"-2,661835","74,921875","0,523737"
"-2,666138","74,972229","0,524242"
"-2,670532","74,995728","0,524747"
"-2,66864","74,995728","0,525252"
"-2,666962","74,972229","0,525757"
"-2,668854","74,921875","0,526262"
"-2,666901","74,844666","0,526767"
"-2,667389","74,743958","0,527272"
"-2,66333","74,619751","0,527777"
"-2,660675","74,468689","0,528282"
"-2,656677","74,294128","0,528787"
"-2,657379","74,096069","0,529292"
"-2,651886","73,871155","0,529797"
"-2,649506","73,626099","0,530303"
"-2,6427","73,354187","0,530808"
"-2,639252","73,058777","0,531313"
"-2,633484","72,739868","0,531818"
"-2,629364","72,400818","0,532323"
"-2,622528","72,034912","0,532828"
"-2,613831","71,652222","0,533333"
"-2,605072","71,242676","0,533838"
"-2,596039","70,812988","0,534343"
"-2,586975","70,363159","0,534848"
"-2,575989","69,893188","0,535353"
"-2,567169","69,403076","0,535858"
"-2,559418","68,892822","0,536363"
"-2,54718","68,365784","0,536868"
"-2,536255","67,818604","0,537373"
"-2,521057","67,251282","0,537878"
"-2,513672","66,670532","0,538383"
"-2,501587","66,069641","0,538888"
"-2,489838","65,455322","0,539393"
"-2,477234","64,824219","0,539898"
"-2,46344","64,176331","0,540404"
"-2,451294","63,515015","0,540909"
"-2,434357","62,840271","0,541414"
"-2,421265","62,155457","0,541919"
"-2,403442","61,457214","0,542424"
"-2,385162","60,745544","0,542929"
"-2,37146","60,023804","0,543434"
"-2,354156","59,291992","0,543939"
"-2,338013","58,55011","0,544444"
"-2,321777","57,801514","0,544949"
"-2,30426","57,042847","0,545454"
"-2,283844","56,277466","0,545959"
"-2,269257","55,508728","0,546464"
"-2,250854","54,729919","0,546969"
"-2,235138","53,951111","0,547474"
"-2,217499","53,165588","0,547979"
"-2,199097","52,376709","0,548484"
"-2,182892","51,584473","0,548989"
"-2,162964","50,792236","0,549494"
"-2,142029",50,"0,549999"
"-2,124176","49,207764","0,550505"
"-2,103577","48,415527","0,55101"
"-2,083496","47,623291","0,551515"
"-2,065369","46,834412","0,55202"
"-2,042603","46,048889","0,552525"
"-2,022919","45,270081","0,55303"
"-2,004303","44,491272","0,553535"
"-1,986847","43,722534","0,55404"
"-1,967834","42,957153","0,554545"
"-1,950836","42,198486","0,55505"
"-1,931","41,44989","0,555555"
"-1,912048","40,708008","0,55606"
"-1,892944","39,976196","0,556565"
"-1,876556","39,254456","0,55707"
"-1,857025","38,542786","0,557575"
"-1,840393","37,844543","0,55808"
"-1,819824","37,159729","0,558585"
"-1,804657","36,484985","0,55909"
"-1,787354","35,823669","0,559595"
"-1,768768","35,175781","0,5601"
"-1,752289","34,544678","0,560606"
"-1,734406","33,930359","0,561111"
"-1,71582","33,329468","0,561616"
"-1,697845","32,748718","0,562121"
"-1,685608","32,181396","0,562626"
"-1,671021","31,634216","0,563131"
"-1,657837","31,107178","0,563636"
"-1,642059","30,596924","0,564141"
"-1,630798","30,106812","0,564646"
"-1,618622","29,636841","0,565151"
"-1,606873","29,187012","0,565656"
"-1,597473","28,757324","0,566161"
"-1,586334","28,347778","0,566666"
"-1,572968","27,965088","0,567171"
"-1,561493","27,599182","0,567676"
"-1,551544","27,260132","0,568181"
"-1,539459","26,941223","0,568686"
"-1,531311","26,645813","0,569191"
"-1,52478","26,373901","0,569696"
"-1,516174","26,128845","0,570201"
"-1,510284","25,903931","0,570707"
"-1,500183","25,705872","0,571212"
"-1,498444","25,531311","0,571717"
"-1,495056","25,380249","0,572222"
"-1,487793","25,256042","0,572727"
"-1,484558","25,155334","0,573232"
"-1,484253","25,078125","0,573737"
"-1,479553","25,027771","0,574242"
"-1,478638","25,004272","0,574747"
"-1,477448","25,004272","0,575252"
"-1,475983","25,027771","0,575757"
"-1,473022","25,078125","0,576262"
"-1,474487","25,155334","0,576767"
"-1,475677","25,256042","0,577272"
"-1,474792","25,380249","0,577777"
"-1,477112","25,531311","0,578282"
"-1,478088","25,705872","0,578787"
"-1,482117","25,903931","0,579292"
"-1,484253","26,128845","0,579797"
"-1,491028","26,373901","0,580302"
"-1,496094","26,645813","0,580808"
"-1,5","26,941223","0,581313"
"-1,507965","27,260132","0,581818"
"-1,515259","27,599182","0,582323"
"-1,519897","27,965088","0,582828"
"-1,528687","28,347778","0,583333"
"-1,534485","28,757324","0,583838"
"-1,540771","29,187012","0,584343"
"-1,547089","29,636841","0,584848"
"-1,555695","30,106812","0,585353"
"-1,567383","30,596924","0,585858"
"-1,57431","31,107178","0,586363"
"-1,58255","31,634216","0,586868"
"-1,593292","32,181396","0,587373"
"-1,603027","32,748718","0,587878"
"-1,61322","33,329468","0,588383"
"-1,628021","33,930359","0,588888"
"-1,639404","34,544678","0,589393"
"-1,654388","35,175781","0,589898"
"-1,668304","35,823669","0,590403"
"-1,678864","36,484985","0,590909"
"-1,695496","37,159729","0,591414"
"-1,708862","37,844543","0,591919"
"-1,724091","38,542786","0,592424"
"-1,734558","39,254456","0,592929"
"-1,751862","39,976196","0,593434"
"-1,767303","40,708008","0,593939"
"-1,781128","41,44989","0,594444"
"-1,799225","42,198486","0,594949"
"-1,813873","42,957153","0,595454"
"-1,8302","43,722534","0,595959"
"-1,849396","44,491272","0,596464"
"-1,866638","45,270081","0,596969"
"-1,88324","46,048889","0,597474"
"-1,90097","46,834412","0,597979"
"-1,921692","47,623291","0,598484"
"-1,94455","48,415527","0,598989"
"-1,964691","49,207764","0,599494"
"-1,978088",50,"0,599999"
"-1,999878","50,792236","0,600504"
"-2,01651","51,584473","0,60101"
"-2,034973","52,376709","0,601515"
"-2,053162","53,165588","0,60202"
"-2,072937","53,951111","0,602525"
"-2,090363","54,729919","0,60303"
"-2,111786","55,508728","0,603535"
"-2,127228","56,277466","0,60404"
"-2,149445","57,042847","0,604545"
"-2,168182","57,801514","0,60505"
"-2,187561","58,55011","0,605555"
"-2,207886","59,291992","0,60606"
"-2,227356","60,023804","0,606565"
"-2,249176","60,745544","0,60707"
"-2,266022","61,457214","0,607575"
"-2,285492","62,155457","0,60808"
"-2,305634","62,840271","0,608585"
"-2,319702","63,515015","0,60909"
"-2,338898","64,176331","0,609595"
"-2,35672","64,824219","0,6101"
"-2,376495","65,455322","0,610605"
"-2,392578","66,069641","0,611111"
"-2,40802","66,670532","0,611616"
"-2,425049","67,251282","0,612121"
"-2,44046","67,818604","0,612626"
"-2,456451","68,365784","0,613131"
"-2,471039","68,892822","0,613636"
"-2,485687","69,403076","0,614141"
"-2,502014","69,893188","0,614646"
"-2,517914","70,363159","0,615151"
"-2,53064","70,812988","0,615656"
"-2,545563","71,242676","0,616161"
"-2,556305","71,652222","0,616666"
"-2,566406","72,034912","0,617171"
"-2,576874","72,400818","0,617676"
"-2,589417","72,739868","0,618181"
"-2,596741","73,058777","0,618686"
"-2,604919","73,354187","0,619191"
"-2,614319","73,626099","0,619696"
"-2,623169","73,871155","0,620201"
"-2,627563","74,096069","0,620706"
"-2,63736","74,294128","0,621212"
"-2,641907","74,468689","0,621717"
"-2,648804","74,619751","0,622222"
"-2,656036","74,743958","0,622727"
"-2,657867","74,844666","0,623232"
"-2,661926","74,921875","0,623737"
"-2,664673","74,972229","0,624242"
"-2,667114","74,995728","0,624747"
"-2,668427","74,995728","0,625252"
"-2,667999","74,972229","0,625757"
"-2,66687","74,921875","0,626262"
"-2,664093","74,844666","0,626767"
"-2,667725","74,743958","0,627272"
"-2,664062","74,619751","0,627777"
"-2,661377","74,468689","0,628282"
"-2,657745","74,294128","0,628787"
"-2,652069","74,096069","0,629292"
"-2,652985","73,871155","0,629797"
"-2,646698","73,626099","0,630302"
"-2,64328","73,354187","0,630807"
"-2,638824","73,058777","0,631313"
"-2,634674","72,739868","0,631818"
"-2,628754","72,400818","0,632323"
"-2,622681","72,034912","0,632828"
"-2,614014","71,652222","0,633333"
"-2,606232","71,242676","0,633838"
"-2,598969","70,812988","0,634343"
"-2,583405","70,363159","0,634848"
"-2,577942","69,893188","0,635353"
"-2,568695","69,403076","0,635858"
"-2,558228","68,892822","0,636363"
"-2,545258","68,365784","0,636868"
"-2,536652","67,818604","0,637373"
"-2,525604","67,251282","0,637878"
"-2,511444","66,670532","0,638383"
"-2,499603","66,069641","0,638888"
"-2,488647","65,455322","0,639393"
"-2,478424","64,824219","0,639898"
"-2,463928","64,176331","0,640403"
"-2,450256","63,515015","0,640908"
"-2,435425","62,840271","0,641414"
"-2,418121","62,155457","0,641919"
"-2,406311","61,457214","0,642424"
"-2,389771","60,745544","0,642929"
"-2,372955","60,023804","0,643434"
"-2,358307","59,291992","0,643939"
"-2,339233","58,55011","0,644444"
"-2,322968","57,801514","0,644949"
"-2,303314","57,042847","0,645454"
"-2,284058","56,277466","0,645959"
"-2,268494","55,508728","0,646464"
"-2,250488","54,729919","0,646969"
"-2,233582","53,951111","0,647474"
"-2,217438","53,165588","0,647979"
"-2,198975","52,376709","0,648484"
"-2,179382","51,584473","0,648989"
"-2,159943","50,792236","0,649494"
"-2,143616",50,"0,649999"
"-2,121765","49,207764","0,650504"
"-2,102356","48,415527","0,651009"
"-2,084778","47,623291","0,651515"
"-2,064636","46,834412","0,65202"
"-2,047729","46,048889","0,652525"
"-2,023987","45,270081","0,65303"
"-2,006073","44,491272","0,653535"
"-1,985748","43,722534","0,65404"
"-1,965759","42,957153","0,654545"
"-1,94635","42,198486","0,65505"
"-1,931061","41,44989","0,655555"
"-1,909363","40,708008","0,65606"
"-1,894409","39,976196","0,656565"
"-1,875336","39,254456","0,65707"
"-1,857635","38,542786","0,657575"
"-1,8414","37,844543","0,65808"
"-1,820312","37,159729","0,658585"
"-1,804718","36,484985","0,65909"
"-1,78418","35,823669","0,659595"
"-1,767365","35,175781","0,6601"
"-1,748657","34,544678","0,660605"
"-1,733124","33,930359","0,66111"
"-1,718323","33,329468","0,661616"
"-1,700592","32,748718","0,662121"
"-1,684692","32,181396","0,662626"
"-1,672058","31,634216","0,663131"
"-1,654846","31,107178","0,663636"
"-1,6409","30,596924","0,664141"
"-1,631531","30,106812","0,664646"
"-1,619598","29,636841","0,665151"
"-1,606567","29,187012","0,665656"
"-1,596344","28,757324","0,666161"
"-1,584076","28,347778","0,666666"
"-1,569275","27,965088","0,667171"
"-1,562805","27,599182","0,667676"
"-1,551361","27,260132","0,668181"
"-1,541931","26,941223","0,668686"
"-1,530396","26,645813","0,669191"
"-1,5242","26,373901","0,669696"
"-1,515381","26,128845","0,670201"
"-1,509766","25,903931","0,670706"
"-1,50296","25,705872","0,671211"
"-1,496277","25,531311","0,671717"
"-1,491455","25,380249","0,672222"
"-1,487183","25,256042","0,672727"
"-1,486725","25,155334","0,673232"
"-1,482574","25,078125","0,673737"
"-1,479065","25,027771","0,674242"
"-1,479004","25,004272","0,674747"
"-1,4758","25,004272","0,675252"
"-1,474945","25,027771","0,675757"
"-1,47464","25,078125","0,676262"
"-1,473206","25,155334","0,676767"
"-1,47583","25,256042","0,677272"
"-1,475098","25,380249","0,677777"
"-1,475952","25,531311","0,678282"
"-1,479614","25,705872","0,678787"
"-1,481934","25,903931","0,679292"
"-1,485229","26,128845","0,679797"
"-1,489258","26,373901","0,680302"
"-1,495056","26,645813","0,680807"
"-1,50116","26,941223","0,681312"
"-1,506226","27,260132","0,681818"
"-1,513123","27,599182","0,682323"
"-1,52121","27,965088","0,682828"
"-1,524506","28,347778","0,683333"
"-1,531525","28,757324","0,683838"
"-1,539764","29,187012","0,684343"
"-1,546509","29,636841","0,684848"
"-1,557434","30,106812","0,685353"
"-1,564301","30,596924","0,685858"
"-1,572174","31,107178","0,686363"
"-1,582336","31,634216","0,686868"
"-1,59433","32,181396","0,687373"
"-1,604156","32,748718","0,687878"
"-1,615295","33,329468","0,688383"
"-1,628204","33,930359","0,688888"
"-1,640442","34,544678","0,689393"
"-1,653961","35,175781","0,689898"
"-1,667572","35,823669","0,690403"
"-1,682831","36,484985","0,690908"
"-1,698303","37,159729","0,691413"
"-1,710266","37,844543","0,691919"
"-1,722168","38,542786","0,692424"
"-1,735474","39,254456","0,692929"
"-1,75293","39,976196","0,693434"
"-1,768707","40,708008","0,693939"
"-1,782349","41,44989","0,694444"
"-1,799683","42,198486","0,694949"
"-1,814484","42,957153","0,695454"
"-1,831482","43,722534","0,695959"
"-1,84729","44,491272","0,696464"
"-1,86734","45,270081","0,696969"
"-1,883911","46,048889","0,697474"
"-1,905518","46,834412","0,697979"
"-1,92511","47,623291","0,698484"
"-1,940826","48,415527","0,698989"
"-1,963135","49,207764","0,699494"
"-1,980774",50,"0,699999"
"-1,998016","50,792236","0,700504"
"-2,013153","51,584473","0,701009"
"-2,033508","52,376709","0,701514"
"-2,050781","53,165588","0,70202"
"-2,074493","53,951111","0,702525"
"-2,090515","54,729919","0,70303"
"-2,111328","55,508728","0,703535"
"-2,129761","56,277466","0,70404"
"-2,1474","57,042847","0,704545"
"-2,167908","57,801514","0,70505"
"-2,188416","58,55011","0,705555"
"-2,205933","59,291992","0,70606"
"-2,228973","60,023804","0,706565"
"-2,248322","60,745544","0,70707"
"-2,26712","61,457214","0,707575"
"-2,287842","62,155457","0,70808"
"-2,304108","62,840271","0,708585"
"-2,321899","63,515015","0,70909"
"-2,339172","64,176331","0,709595"
"-2,356659","64,824219","0,7101"
"-2,374573","65,455322","0,710605"
"-2,389008","66,069641","0,71111"
"-2,405426","66,670532","0,711615"
"-2,422943","67,251282","0,712121"
"-2,440521","67,818604","0,712626"
"-2,455536","68,365784","0,713131"
"-2,470947","68,892822","0,713636"
"-2,489563","69,403076","0,714141"
"-2,503998","69,893188","0,714646"
"-2,51828","70,363159","0,715151"
"-2,532806","70,812988","0,715656"
"-2,548065","71,242676","0,716161"
"-2,556","71,652222","0,716666"
"-2,564117","72,034912","0,717171"
"-2,57785","72,400818","0,717676"
"-2,589142","72,739868","0,718181"
"-2,597595","73,058777","0,718686"
"-2,604736","73,354187","0,719191"
"-2,613586","73,626099","0,719696"
"-2,621735","73,871155","0,720201"
"-2,63028","74,096069","0,720706"
"-2,635864","74,294128","0,721211"
"-2,643066","74,468689","0,721716"
"-2,648956","74,619751","0,722222"
"-2,654144","74,743958","0,722727"
"-2,661224","74,844666","0,723232"
"-2,662292","74,921875","0,723737"
"-2,666351","74,972229","0,724242"
"-2,66745","74,995728","0,724747"
"-2,668488","74,995728","0,725252"
"-2,668427","74,972229","0,725757"
"-2,667725","74,921875","0,726262"
"-2,668976","74,844666","0,726767"
"-2,668091","74,743958","0,727272"
"-2,665955","74,619751","0,727777"
"-2,662811","74,468689","0,728282"
"-2,657623","74,294128","0,728787"
"-2,654816","74,096069","0,729292"
"-2,653534","73,871155","0,729797"
"-2,647186","73,626099","0,730302"
"-2,643158","73,354187","0,730807"
"-2,638855","73,058777","0,731312"
"-2,636047","72,739868","0,731817"
"-2,627747","72,400818","0,732323"
"-2,625305","72,034912","0,732828"
"-2,616882","71,652222","0,733333"
"-2,604919","71,242676","0,733838"
"-2,597351","70,812988","0,734343"
"-2,587189","70,363159","0,734848"
"-2,57901","69,893188","0,735353"
"-2,569183","69,403076","0,735858"
"-2,55899","68,892822","0,736363"
"-2,547638","68,365784","0,736868"
"-2,535583","67,818604","0,737373"
"-2,527008","67,251282","0,737878"
"-2,513031","66,670532","0,738383"
"-2,502258","66,069641","0,738888"
"-2,489594","65,455322","0,739393"
"-2,474365","64,824219","0,739898"
"-2,462433","64,176331","0,740403"
"-2,448456","63,515015","0,740908"
"-2,434998","62,840271","0,741413"
"-2,419647","62,155457","0,741918"
"-2,406769","61,457214","0,742424"
"-2,389709","60,745544","0,742929"
"-2,373474","60,023804","0,743434"
"-2,357483","59,291992","0,743939"
"-2,33847","58,55011","0,744444"
"-2,322693","57,801514","0,744949"
"-2,303772","57,042847","0,745454"
"-2,286163","56,277466","0,745959"
"-2,267487","55,508728","0,746464"
"-2,253113","54,729919","0,746969"
"-2,232178","53,951111","0,747474"
"-2,218079","53,165588","0,747979"
"-2,19873","52,376709","0,748484"
"-2,183502","51,584473","0,748989"
"-2,163269","50,792236","0,749494"
"-2,141541",50,"0,749999"
"-2,122559","49,207764","0,750504"
"-2,105194","48,415527","0,751009"
"-2,084412","47,623291","0,751514"
"-2,064941","46,834412","0,752019"
"-2,045959","46,048889","0,752525"
"-2,024139","45,270081","0,75303"
"-2,006653","44,491272","0,753535"
"-1,987732","43,722534","0,75404"
"-1,965851","42,957153","0,754545"
"-1,945862","42,198486","0,75505"
"-1,929596","41,44989","0,755555"
"-1,908722","40,708008","0,75606"
"-1,894897","39,976196","0,756565"
"-1,875214","39,254456","0,75707"
"-1,856293","38,542786","0,757575"
"-1,842285","37,844543","0,75808"
"-1,821869","37,159729","0,758585"
"-1,800934","36,484985","0,75909"
"-1,783875","35,823669","0,759595"
"-1,768311","35,175781","0,7601"
"-1,749237","34,544678","0,760605"
"-1,733826","33,930359","0,76111"
"-1,718292","33,329468","0,761615"
"-1,701263","32,748718","0,76212"
"-1,684998","32,181396","0,762626"
"-1,674927","31,634216","0,763131"
"-1,657745","31,107178","0,763636"
"-1,644348","30,596924","0,764141"
"-1,63327","30,106812","0,764646"
"-1,618988","29,636841","0,765151"
"-1,608582","29,187012","0,765656"
"-1,598419","28,757324","0,766161"
"-1,583374","28,347778","0,766666"
"-1,571411","27,965088","0,767171"
"-1,563843","27,599182","0,767676"
"-1,549103","27,260132","0,768181"
"-1,541229","26,941223","0,768686"
"-1,529724","26,645813","0,769191"
"-1,523346","26,373901","0,769696"
"-1,514069","26,128845","0,770201"
"-1,509064","25,903931","0,770706"
"-1,503693","25,705872","0,771211"
"-1,494537","25,531311","0,771716"
"-1,493256","25,380249","0,772221"
"-1,486572","25,256042","0,772727"
"-1,485138","25,155334","0,773232"
"-1,482819","25,078125","0,773737"
"-1,483337","25,027771","0,774242"
"-1,477478","25,004272","0,774747"
"-1,476898","25,004272","0,775252"
"-1,476196","25,027771","0,775757"
"-1,472443","25,078125","0,776262"
"-1,473877","25,155334","0,776767"
"-1,47522","25,256042","0,777272"
"-1,474731","25,380249","0,777777"
"-1,477051","25,531311","0,778282"
"-1,481567","25,705872","0,778787"
"-1,479736","25,903931","0,779292"
"-1,486298","26,128845","0,779797"
"-1,491974","26,373901","0,780302"
"-1,495026","26,645813","0,780807"
"-1,500336","26,941223","0,781312"
"-1,508606","27,260132","0,781817"
"-1,514221","27,599182","0,782322"
"-1,518921","27,965088","0,782828"
"-1,52655","28,347778","0,783333"
"-1,533051","28,757324","0,783838"
"-1,542511","29,187012","0,784343"
"-1,547729","29,636841","0,784848"
